complaint_id,description,latitude,longitude,location_label,category,priority,priority_score,status,department,affected_count,duration_days,synthetic
SYN-CHN-007887,Streetlight reported as non-functional near a public road segment.,13.161494,80.247326,Madhavaram High Road,Streetlight,MEDIUM,58,PENDING,Electrical / Street Lighting Department,11,3,True
SYN-CHN-013430,Damaged or deteriorated public infrastructure reported.,12.848707,80.20383,Chennai synthetic background,Public Infrastructure,MEDIUM,45,RESOLVED,Municipal Engineering Department,6,7,True
SYN-CHN-009145,Drainage obstruction or drainage-related civic issue reported.,12.970104,80.209322,Velachery Main Road,Drainage,LOW,31,PENDING,Storm Water Drainage Department,28,8,True
SYN-CHN-011127,Garbage accumulation reported in a public area.,13.111621,80.166938,Ambattur Industrial Corridor,Garbage,MEDIUM,45,PENDING,Solid Waste Management Department,11,8,True
SYN-CHN-002514,Traffic signal or traffic-control infrastructure issue reported.,13.007608,80.160804,Mount Poonamallee Road,Traffic Signal,HIGH,68,RESOLVED,Traffic Police / Traffic Engineering Department,3,8,True
SYN-CHN-005560,Potential electrical infrastructure hazard reported.,13.060086,80.229698,Inner Ring Road,Electrical Hazard,CRITICAL,79,RESOLVED,Electrical / Street Lighting Department,5,3,True
SYN-CHN-002836,Damaged road surface reported along a frequently used road.,13.00836,80.151232,Mount Poonamallee Road,Road Damage,HIGH,61,ASSIGNED,Roads & Highways Department,13,9,True
SYN-CHN-004701,Pothole reported on the roadway.,13.010105,80.204729,Anna Salai,Pothole,MEDIUM,44,PENDING,Roads & Highways Department,7,9,True
SYN-CHN-002446,Pothole reported on the roadway.,13.015275,80.16456,Mount Poonamallee Road,Pothole,MEDIUM,43,PENDING,Roads & Highways Department,36,13,True
SYN-CHN-002234,Waterlogging or flooding reported after heavy rainfall.,12.822519,80.150376,GST Road,Flooding,HIGH,67,PENDING,Storm Water Drainage Department,9,8,True
SYN-CHN-003051,Pothole reported on the roadway.,13.074168,80.185419,Poonamallee High Road,Pothole,MEDIUM,45,PENDING,Roads & Highways Department,7,3,True
SYN-CHN-009528,Damaged or deteriorated public infrastructure reported.,12.980749,80.225353,Velachery Main Road,Public Infrastructure,LOW,39,PENDING,Municipal Engineering Department,47,2,True
SYN-CHN-000401,Damaged road surface reported along a frequently used road.,12.896168,80.233971,OMR,Road Damage,MEDIUM,53,PENDING,Roads & Highways Department,9,7,True
SYN-CHN-006742,Pothole reported on the roadway.,13.05558,80.190489,Jawaharlal Nehru Road,Pothole,MEDIUM,57,PENDING,Roads & Highways Department,17,6,True
SYN-CHN-012907,Damaged road surface reported along a frequently used road.,13.039535,80.292635,Chennai synthetic background,Road Damage,MEDIUM,44,PENDING,Roads & Highways Department,3,8,True
SYN-CHN-007758,Streetlight reported as non-functional near a public road segment.,13.114004,80.238761,Madhavaram High Road,Streetlight,CRITICAL,78,PENDING,Electrical / Street Lighting Department,10,6,True
SYN-CHN-012128,Damaged or deteriorated public infrastructure reported.,13.151339,80.095488,Chennai synthetic background,Public Infrastructure,MEDIUM,42,RESOLVED,Municipal Engineering Department,3,12,True
SYN-CHN-001024,Damaged or deteriorated public infrastructure reported.,12.99606,80.27474,ECR,Public Infrastructure,MEDIUM,59,IN_PROGRESS,Municipal Engineering Department,2,5,True
SYN-CHN-003299,Drainage obstruction or drainage-related civic issue reported.,13.085655,80.234105,Poonamallee High Road,Drainage,MEDIUM,59,PENDING,Storm Water Drainage Department,3,10,True
SYN-CHN-005897,Garbage accumulation reported in a public area.,13.050778,80.204969,100 Feet Road,Garbage,MEDIUM,43,RESOLVED,Solid Waste Management Department,73,2,True
SYN-CHN-012121,Traffic signal or traffic-control infrastructure issue reported.,12.875243,80.1424,Chennai synthetic background,Traffic Signal,MEDIUM,40,PENDING,Traffic Police / Traffic Engineering Department,4,7,True
SYN-CHN-013916,Waterlogging or flooding reported after heavy rainfall.,12.855068,80.181143,Chennai synthetic background,Flooding,MEDIUM,43,ASSIGNED,Storm Water Drainage Department,7,5,True
SYN-CHN-013060,Water supply disruption reported by residents.,13.087759,80.322509,Chennai synthetic background,Water Supply,CRITICAL,80,RESOLVED,Water Supply Department,27,8,True
SYN-CHN-013314,Potential electrical infrastructure hazard reported.,12.918669,80.306541,Chennai synthetic background,Electrical Hazard,HIGH,69,RESOLVED,Electrical / Street Lighting Department,8,8,True
SYN-CHN-004242,Damaged road surface reported along a frequently used road.,13.026826,80.230532,Anna Salai,Road Damage,LOW,26,PENDING,Roads & Highways Department,9,0,True
SYN-CHN-005425,Streetlight reported as non-functional near a public road segment.,13.083796,80.228519,Inner Ring Road,Streetlight,HIGH,61,IN_PROGRESS,Electrical / Street Lighting Department,7,5,True
SYN-CHN-010950,Drainage obstruction or drainage-related civic issue reported.,13.125219,80.189494,Ambattur Industrial Corridor,Drainage,MEDIUM,44,ASSIGNED,Storm Water Drainage Department,5,3,True
SYN-CHN-008022,Pothole reported on the roadway.,13.137473,80.246016,Madhavaram High Road,Pothole,LOW,25,IN_PROGRESS,Roads & Highways Department,7,4,True
SYN-CHN-005900,Drainage obstruction or drainage-related civic issue reported.,13.029838,80.193344,100 Feet Road,Drainage,LOW,21,PENDING,Storm Water Drainage Department,9,1,True
SYN-CHN-011007,Garbage accumulation reported in a public area.,13.123923,80.197944,Ambattur Industrial Corridor,Garbage,LOW,28,PENDING,Solid Waste Management Department,22,13,True
SYN-CHN-004081,Pothole reported on the roadway.,13.071417,80.272473,Anna Salai,Pothole,MEDIUM,45,ASSIGNED,Roads & Highways Department,2,9,True
SYN-CHN-000804,Damaged road surface reported along a frequently used road.,12.942415,80.243668,OMR,Road Damage,HIGH,60,PENDING,Roads & Highways Department,5,13,True
SYN-CHN-001551,Garbage accumulation reported in a public area.,13.037279,80.197598,GST Road,Garbage,LOW,29,PENDING,Solid Waste Management Department,11,13,True
SYN-CHN-001010,Pothole reported on the roadway.,12.980817,80.274501,ECR,Pothole,LOW,35,RESOLVED,Roads & Highways Department,5,1,True
SYN-CHN-014212,Damaged road surface reported along a frequently used road.,12.871719,80.26186,Chennai synthetic background,Road Damage,LOW,37,PENDING,Roads & Highways Department,3,11,True
SYN-CHN-002738,Damaged or deteriorated public infrastructure reported.,13.018289,80.161931,Mount Poonamallee Road,Public Infrastructure,HIGH,64,RESOLVED,Municipal Engineering Department,29,6,True
SYN-CHN-012311,Waterlogging or flooding reported after heavy rainfall.,13.163113,80.249629,Chennai synthetic background,Flooding,LOW,38,PENDING,Storm Water Drainage Department,6,1,True
SYN-CHN-005096,Water supply disruption reported by residents.,12.992792,80.198971,Inner Ring Road,Water Supply,MEDIUM,49,ASSIGNED,Water Supply Department,6,5,True
SYN-CHN-000649,Garbage accumulation reported in a public area.,12.95991,80.24146,OMR,Garbage,LOW,34,ASSIGNED,Solid Waste Management Department,4,12,True
SYN-CHN-008378,Streetlight reported as non-functional near a public road segment.,13.149065,80.283012,North Chennai Corridor,Streetlight,MEDIUM,53,IN_PROGRESS,Electrical / Street Lighting Department,3,1,True
SYN-CHN-002863,Streetlight reported as non-functional near a public road segment.,12.983402,80.120504,Mount Poonamallee Road,Streetlight,HIGH,71,ASSIGNED,Electrical / Street Lighting Department,25,11,True
SYN-CHN-004976,Streetlight reported as non-functional near a public road segment.,13.084565,80.236654,Inner Ring Road,Streetlight,HIGH,65,PENDING,Electrical / Street Lighting Department,7,0,True
SYN-CHN-009424,Water supply disruption reported by residents.,12.97081,80.211231,Velachery Main Road,Water Supply,MEDIUM,53,PENDING,Water Supply Department,7,2,True
SYN-CHN-008499,Waterlogging or flooding reported after heavy rainfall.,13.172297,80.289915,North Chennai Corridor,Flooding,HIGH,72,RESOLVED,Storm Water Drainage Department,4,8,True
SYN-CHN-000551,Pothole reported on the roadway.,12.927198,80.245643,OMR,Pothole,MEDIUM,45,IN_PROGRESS,Roads & Highways Department,17,5,True
SYN-CHN-010679,Streetlight reported as non-functional near a public road segment.,12.911575,80.163645,Tambaram Radial Road,Streetlight,MEDIUM,45,ASSIGNED,Electrical / Street Lighting Department,13,2,True
SYN-CHN-005618,Garbage accumulation reported in a public area.,13.027701,80.209116,Inner Ring Road,Garbage,LOW,14,IN_PROGRESS,Solid Waste Management Department,8,6,True
SYN-CHN-008772,Damaged road surface reported along a frequently used road.,12.926786,80.267621,East Coast Corridor,Road Damage,MEDIUM,47,RESOLVED,Roads & Highways Department,16,2,True
SYN-CHN-000212,Drainage obstruction or drainage-related civic issue reported.,12.94862,80.242991,OMR,Drainage,MEDIUM,53,PENDING,Storm Water Drainage Department,8,0,True
SYN-CHN-011913,Garbage accumulation reported in a public area.,13.115376,80.086973,Chennai synthetic background,Garbage,LOW,23,RESOLVED,Solid Waste Management Department,6,0,True
SYN-CHN-008049,Garbage accumulation reported in a public area.,13.103262,80.230212,Madhavaram High Road,Garbage,LOW,26,ASSIGNED,Solid Waste Management Department,18,6,True
SYN-CHN-010008,Potential electrical infrastructure hazard reported.,12.967747,80.212875,Medavakkam Main Road,Electrical Hazard,CRITICAL,77,RESOLVED,Electrical / Street Lighting Department,18,2,True
SYN-CHN-010406,Damaged or deteriorated public infrastructure reported.,12.932766,80.171822,Tambaram Radial Road,Public Infrastructure,MEDIUM,52,PENDING,Municipal Engineering Department,18,7,True
SYN-CHN-003544,Waterlogging or flooding reported after heavy rainfall.,13.067246,80.162741,Poonamallee High Road,Flooding,CRITICAL,75,ASSIGNED,Storm Water Drainage Department,11,8,True
SYN-CHN-008775,Damaged road surface reported along a frequently used road.,12.997618,80.284449,East Coast Corridor,Road Damage,MEDIUM,51,PENDING,Roads & Highways Department,31,9,True
SYN-CHN-001439,Damaged or deteriorated public infrastructure reported.,12.922992,80.260767,ECR,Public Infrastructure,MEDIUM,46,IN_PROGRESS,Municipal Engineering Department,14,12,True
SYN-CHN-002516,Potential electrical infrastructure hazard reported.,13.006009,80.152477,Mount Poonamallee Road,Electrical Hazard,CRITICAL,80,RESOLVED,Electrical / Street Lighting Department,14,1,True
SYN-CHN-002869,Streetlight reported as non-functional near a public road segment.,13.009715,80.157638,Mount Poonamallee Road,Streetlight,MEDIUM,43,PENDING,Electrical / Street Lighting Department,10,14,True
SYN-CHN-002435,Water supply disruption reported by residents.,12.990393,80.136044,Mount Poonamallee Road,Water Supply,MEDIUM,43,RESOLVED,Water Supply Department,6,2,True
SYN-CHN-005046,Damaged road surface reported along a frequently used road.,13.03617,80.219111,Inner Ring Road,Road Damage,MEDIUM,50,RESOLVED,Roads & Highways Department,4,13,True
SYN-CHN-004793,Drainage obstruction or drainage-related civic issue reported.,13.049978,80.247278,Anna Salai,Drainage,MEDIUM,40,IN_PROGRESS,Storm Water Drainage Department,20,12,True
SYN-CHN-012020,Potential electrical infrastructure hazard reported.,12.974424,80.296042,Chennai synthetic background,Electrical Hazard,HIGH,69,PENDING,Electrical / Street Lighting Department,4,14,True
SYN-CHN-008803,Pothole reported on the roadway.,12.914767,80.266725,East Coast Corridor,Pothole,MEDIUM,51,RESOLVED,Roads & Highways Department,24,3,True
SYN-CHN-007776,Water supply disruption reported by residents.,13.1148,80.237464,Madhavaram High Road,Water Supply,MEDIUM,54,PENDING,Water Supply Department,4,0,True
SYN-CHN-001315,Water supply disruption reported by residents.,12.891399,80.258817,ECR,Water Supply,HIGH,74,IN_PROGRESS,Water Supply Department,9,9,True
SYN-CHN-008861,Streetlight reported as non-functional near a public road segment.,13.028794,80.290159,East Coast Corridor,Streetlight,CRITICAL,75,ASSIGNED,Electrical / Street Lighting Department,32,5,True
SYN-CHN-014057,Drainage obstruction or drainage-related civic issue reported.,13.13662,80.233566,Chennai synthetic background,Drainage,LOW,35,PENDING,Storm Water Drainage Department,18,5,True
SYN-CHN-007865,Streetlight reported as non-functional near a public road segment.,13.134922,80.241309,Madhavaram High Road,Streetlight,MEDIUM,44,PENDING,Electrical / Street Lighting Department,4,3,True
SYN-CHN-003980,Waterlogging or flooding reported after heavy rainfall.,13.016896,80.219341,Anna Salai,Flooding,HIGH,69,IN_PROGRESS,Storm Water Drainage Department,4,11,True
SYN-CHN-000013,Damaged road surface reported along a frequently used road.,12.956527,80.245143,OMR,Road Damage,LOW,39,IN_PROGRESS,Roads & Highways Department,6,8,True
SYN-CHN-005911,Drainage obstruction or drainage-related civic issue reported.,13.068651,80.209939,100 Feet Road,Drainage,LOW,24,IN_PROGRESS,Storm Water Drainage Department,46,0,True
SYN-CHN-000819,Damaged road surface reported along a frequently used road.,12.950415,80.242667,OMR,Road Damage,LOW,31,IN_PROGRESS,Roads & Highways Department,2,1,True
SYN-CHN-002785,Damaged road surface reported along a frequently used road.,13.029626,80.175939,Mount Poonamallee Road,Road Damage,LOW,37,RESOLVED,Roads & Highways Department,11,6,True
SYN-CHN-010451,Pothole reported on the roadway.,12.948841,80.184136,Tambaram Radial Road,Pothole,MEDIUM,40,RESOLVED,Roads & Highways Department,7,9,True
SYN-CHN-012335,Damaged road surface reported along a frequently used road.,13.172599,80.24738,Chennai synthetic background,Road Damage,MEDIUM,43,RESOLVED,Roads & Highways Department,1,8,True
SYN-CHN-000454,Damaged road surface reported along a frequently used road.,12.869593,80.231311,OMR,Road Damage,LOW,32,PENDING,Roads & Highways Department,32,4,True
SYN-CHN-001050,Streetlight reported as non-functional near a public road segment.,12.893678,80.25972,ECR,Streetlight,LOW,35,PENDING,Electrical / Street Lighting Department,5,1,True
SYN-CHN-013812,Damaged road surface reported along a frequently used road.,12.921743,80.116037,Chennai synthetic background,Road Damage,MEDIUM,41,ASSIGNED,Roads & Highways Department,4,5,True
SYN-CHN-001657,Pothole reported on the roadway.,12.856788,80.162452,GST Road,Pothole,MEDIUM,57,IN_PROGRESS,Roads & Highways Department,13,6,True
SYN-CHN-003458,Pothole reported on the roadway.,13.061491,80.134895,Poonamallee High Road,Pothole,LOW,33,PENDING,Roads & Highways Department,2,7,True
SYN-CHN-005982,Potential electrical infrastructure hazard reported.,13.040918,80.208161,100 Feet Road,Electrical Hazard,MEDIUM,54,ASSIGNED,Electrical / Street Lighting Department,13,6,True
SYN-CHN-012452,Garbage accumulation reported in a public area.,12.834098,80.309405,Chennai synthetic background,Garbage,LOW,38,RESOLVED,Solid Waste Management Department,5,0,True
SYN-CHN-011377,Damaged road surface reported along a frequently used road.,13.16093,80.203023,Red Hills Road,Road Damage,HIGH,64,ASSIGNED,Roads & Highways Department,7,3,True
SYN-CHN-012366,Garbage accumulation reported in a public area.,12.98726,80.152372,Chennai synthetic background,Garbage,MEDIUM,44,RESOLVED,Solid Waste Management Department,10,11,True
SYN-CHN-005140,Damaged road surface reported along a frequently used road.,13.047474,80.221272,Inner Ring Road,Road Damage,MEDIUM,41,PENDING,Roads & Highways Department,6,9,True
SYN-CHN-002909,Waterlogging or flooding reported after heavy rainfall.,13.025275,80.175927,Mount Poonamallee Road,Flooding,CRITICAL,79,PENDING,Storm Water Drainage Department,15,11,True
SYN-CHN-010537,Streetlight reported as non-functional near a public road segment.,12.925257,80.165302,Tambaram Radial Road,Streetlight,MEDIUM,53,PENDING,Electrical / Street Lighting Department,9,8,True
SYN-CHN-000941,Waterlogging or flooding reported after heavy rainfall.,12.821486,80.249565,ECR,Flooding,MEDIUM,56,IN_PROGRESS,Storm Water Drainage Department,19,4,True
SYN-CHN-009198,Streetlight reported as non-functional near a public road segment.,12.973134,80.217799,Velachery Main Road,Streetlight,MEDIUM,51,RESOLVED,Electrical / Street Lighting Department,14,11,True
SYN-CHN-007931,Waterlogging or flooding reported after heavy rainfall.,13.124298,80.239379,Madhavaram High Road,Flooding,CRITICAL,77,PENDING,Storm Water Drainage Department,6,11,True
